numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
165,0.0270630975,0.0011202256,1,1,1,1,1,1,1,1.08693484109003E-052,3.03103895132123E-129
166,0.0268675516,0.0011129372,1,1,1,1,1,1,1,3.46365637126219E-052,4.62772866686887E-129
167,0.0269285891,0.0011239333,1,1,1,1,1,1,1,1.44153107399624E-051,3.70114024379301E-127
168,0.027115012,0.0011151397,1,1,1,1,1,1,1,1.83020000355322E-053,6.74479006940041E-131
169,0.0270956242,0.0011021062,1,1,1,1,1,1,1,1.44391646958089E-054,9.06952442808807E-134
170,0.0271007017,0.0010962833,1,1,1,1,1,1,1,3.70891437037408E-055,3.21736095723903E-135
171,0.0271005985,0.001097767,1,1,1,1,1,1,1,5.16640423540625E-055,7.37118215666136E-135
172,0.0270938539,0.0010941774,1,1,1,1,1,1,1,2.55549643094149E-055,1.15553047377553E-135
173,0.0272619818,0.001043412,1,1,1,1,1,1,1,8.87577077671549E-062,8.82813595967944E-151
174,0.0271934021,0.0010501069,1,1,1,1,1,1,1,1.49068323355175E-060,3.70896660623515E-148
175,0.0270730616,0.0011782478,1,1,1,1,1,1,1,6.98540897343319E-048,3.922918425045E-117
176,0.0271279584,0.0011759832,1,1,1,1,1,1,1,2.35186483813621E-048,4.81658952695893E-118
177,0.0270741246,0.001125008,1,1,1,1,1,1,1,2.51531018995211E-052,2.85784992535874E-128
178,0.0270711212,0.0011169157,1,1,1,1,1,1,1,4.87541611905988E-053,4.49067009015057E-130
179,0.0270664383,0.0011175798,1,1,1,1,1,1,1,5.97651530435188E-053,7.05144753041861E-130
180,0.0270815344,0.0011414583,1,1,1,1,1,1,1,6.24815447001918E-051,9.86523141402643E-125
181,0.0270842558,0.0011388689,1,1,1,1,1,1,1,3.61205107849521E-051,2.5818602017964E-125
182,0.0270833908,0.0011313547,1,1,1,1,1,1,1,8.1037868920467E-052,6.0290639259304E-127
183,0.0272917107,0.0010769961,1,1,1,1,1,1,1,2.61581523897524E-058,5.70646285134992E-142
184,0.0272908145,0.0010683606,1,1,1,1,1,1,1,3.24707685333428E-059,3.15434291457837E-144
185,0.0272825545,0.0010663827,1,1,1,1,1,1,1,2.260697561066E-059,1.14342696183111E-144
186,0.0270806768,0.0011222484,1,1,1,1,1,1,1,1.30166929763373E-052,5.94896361241416E-129
187,0.0271113042,0.0011452689,1,1,1,1,1,1,1,8.9325265258095E-051,3.46747963398438E-124
188,0.0271015064,0.0011519564,1,1,1,1,1,1,1,3.71329839221571E-050,1.09236475211066E-122
189,0.0270986851,0.0011539298,1,1,1,1,1,1,1,5.6215019851657E-050,2.98421762699013E-122
190,0.0270985718,0.0011488963,1,1,1,1,1,1,1,2.13755541410174E-050,2.64429912456434E-123
191,0.0270950708,0.001147075,1,1,1,1,1,1,1,1.57118452319104E-050,1.17238167622286E-123
192,0.0270846542,0.0011425577,1,1,1,1,1,1,1,7.44548159845254E-051,1.59028075556348E-124
193,0.0270933965,0.0011496415,1,1,1,1,1,1,1,2.64077289840565E-050,4.21999744907577E-123
194,0.0270979139,0.0011549644,1,1,1,1,1,1,1,6.91721969556838E-050,4.97150067096066E-122
195,0.0270980319,0.0011529091,1,1,1,1,1,1,1,4.66305135318606E-050,1.85389320252099E-122
196,0.0267815689,0.0010263105,1,1,1,1,1,1,1,2.12704183638853E-060,2.07763056756908E-150
197,0.0269748834,0.0010303839,1,1,1,1,1,1,1,2.80538398223873E-061,2.27776465873105E-151
198,0.0269774097,0.0010308958,1,1,1,1,1,1,1,3.08411396477762E-061,3.00328568432944E-151
199,0.026977298,0.0010356337,1,1,1,1,1,1,1,1.07029129689092E-060,6.891169843536E-150
200,0.0269761912,0.0010347769,1,1,1,1,1,1,1,8.71214503431462E-061,4.0362066117486E-150
201,0.026968626,0.0010387257,1,1,1,1,1,1,1,2.73626601127222E-060,6.453663933959E-149
202,0.0269694925,0.0010370802,1,1,1,1,1,1,1,1.76389577927129E-060,2.16166352331136E-149
203,0.026971786,0.0010337474,1,1,1,1,1,1,1,7.14051602311116E-061,2.28988305840386E-150
204,0.0268382971,0.0009818748,1,1,1,1,1,1,1,3.19010769425167E-066,8.43043721878096E-165
205,0.026840564,0.0009820813,1,1,1,1,1,1,1,3.26217654051168E-066,9.2627720204949E-165
206,0.0269235878,0.0009058327,1,1,1,1,1,1,1,3.41010893333779E-078,1.96765652858482E-194
207,0.0268325808,0.0009867866,1,1,1,1,1,1,1,1.52472516242573E-065,4.05132176742162E-163
208,0.0268313371,0.0009883339,1,1,1,1,1,1,1,2.45972693650385E-065,1.33493308276962E-162
209,0.0268237441,0.0009796066,1,1,1,1,1,1,1,2.07947561979115E-066,2.23675446755172E-165
210,0.026833745,0.0009856072,1,1,1,1,1,1,1,1.05337861928872E-065,1.61667957198577E-163
211,0.0268320119,0.0009812868,1,1,1,1,1,1,1,2.98455752419511E-066,6.41633596320891E-165
212,0.0268248212,0.000980762,1,1,1,1,1,1,1,2.89113992524161E-066,5.25360795959776E-165
213,0.0267693684,0.0010169753,1,1,1,1,1,1,1,2.18438898485147E-061,5.29525322986885E-153
214,0.0267737326,0.0010156272,1,1,1,1,1,1,1,1.4157324760788E-061,1.8808883258724E-153
215,0.0269834527,0.0010270906,1,1,1,1,1,1,1,1.01846721069923E-061,2.0177955956949E-152
216,0.0270597996,0.0009474139,1,1,1,1,1,1,1,8.63058671974197E-073,1.00370629947322E-179
217,0.0270510227,0.0009371102,1,1,1,1,1,1,1,2.81039039910077E-074,1.57618597341281E-183
218,0.0268705465,0.0009494924,1,1,1,1,1,1,1,6.25769413557685E-071,1.73257519267316E-176
219,0.0268372273,0.0009636111,1,1,1,1,1,1,1,1.1493224726504E-068,5.28427578629246E-171
220,0.0270510419,0.0009516601,1,1,1,1,1,1,1,4.33233840633238E-072,4.94951819792921E-178
221,0.0270692684,0.0009201518,1,1,1,1,1,1,1,4.04045435727407E-077,1.60373110010094E-190
222,0.0269836663,0.0010055109,1,1,1,1,1,1,1,2.63890772251979E-064,6.18121221544367E-159
223,0.0269732947,0.0010027263,1,1,1,1,1,1,1,1.41903952213417E-064,1.09934558686019E-159
224,0.0269647065,0.001013395,1,1,1,1,1,1,1,3.32321853677041E-063,2.72161196948434E-156
225,0.026957923,0.0010019719,1,1,1,1,1,1,1,1.48302923877909E-064,9.63093285495688E-160
226,0.0269629772,0.0010053757,1,1,1,1,1,1,1,3.5984442502494E-064,9.75148263416084E-159
227,0.0269624669,0.001004546,1,1,1,1,1,1,1,2.86643462177287E-064,5.45181627229963E-159
228,0.0270121997,0.0010961818,1,1,1,1,1,1,1,1.28007680900538E-054,2.23739482978917E-134
229,0.0270056775,0.0011031668,1,1,1,1,1,1,1,6.45578523987738E-054,1.20221735723494E-132
230,0.0270039822,0.0011039726,1,1,1,1,1,1,1,7.86815084365097E-054,1.93428280584357E-132
231,0.0270017519,0.0010951105,1,1,1,1,1,1,1,1.172336192636E-054,1.56159859083587E-134
232,0.0270084329,0.0010905791,1,1,1,1,1,1,1,3.88836202158053E-055,1.06280814628306E-135
233,0.0270070379,0.0010934671,1,1,1,1,1,1,1,7.55392808357343E-055,5.54433789474211E-135
234,0.0269451078,0.001020995,1,1,1,1,1,1,1,3.68389077232143E-062,8.68457671495641E-154
235,0.0269500194,0.001025618,1,1,1,1,1,1,1,1.17968496279094E-061,1.7633885173352E-152
236,0.026938358,0.001022557,1,1,1,1,1,1,1,6.26938225485945E-062,2.99737055056539E-153
237,0.026884079,0.0009881904,1,1,1,1,1,1,1,9.45735032420982E-066,2.80604453963942E-163
238,0.0270275904,0.0009081023,1,1,1,1,1,1,1,9.54587725654364E-079,5.93691683164704E-195
239,0.0270105501,0.0008996276,1,1,1,1,1,1,1,4.86000484540575E-080,2.37543196205577E-198
240,0.0268611269,0.0009748531,1,1,1,1,1,1,1,2.51796711019348E-067,1.98008323374078E-167
241,0.0268674133,0.0009784775,1,1,1,1,1,1,1,6.83523374993957E-067,2.75850559005636E-166
242,0.0268658758,0.0009808447,1,1,1,1,1,1,1,1.4408970986753E-066,1.77702271724218E-165
243,0.026864864,0.0009784192,1,1,1,1,1,1,1,7.02452498417006E-067,2.83314890462317E-166
244,0.0270111387,0.000898045,1,1,1,1,1,1,1,2.5503262785213E-080,4.74113297324074E-199
245,0.0270597095,0.000938701,1,1,1,1,1,1,1,4.16588905528294E-074,4.95573489965729E-183
246,0.0270661185,0.0009363547,1,1,1,1,1,1,1,1.60107063676279E-074,5.0413691263616E-184
247,0.0270658447,0.0009349917,1,1,1,1,1,1,1,9.90054503837366E-075,1.5006014493087E-184
248,0.0270592591,0.0009264279,1,1,1,1,1,1,1,5.07072588150164E-076,7.63698453809374E-188
249,0.0270090277,0.0008935669,1,1,1,1,1,1,1,4.37632035713724E-081,5.38061166854885E-201
250,0.0270233534,0.0008713567,1,1,1,1,1,1,1,2.68152598043566E-085,1.80237342845639E-211
251,0.0268666353,0.0009504931,1,1,1,1,1,1,1,9.39629726246936E-071,4.52611637755606E-176
