numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
171,0.1628495858,0.0124730696,1,1,1,1,1,0.9985514485,2.34202133863899E-007,7.9592734058317E-035,2.9330128570794E-039
172,0.1628770421,0.0106379096,1,1,1,1,1,0.9997582053,1.70372227057981E-009,3.93624377045828E-047,3.22813830030134E-053
173,0.1627791712,0.0100045731,1,1,1,1,1,0.999900539,1.74763785329442E-010,5.97252745798896E-053,7.9954230446381E-060
174,0.1628164979,0.0118509964,1,1,1,1,1,0.999148269,5.77352104200325E-008,2.40684493808892E-038,2.97949103256674E-043
175,0.1656599186,0.0146964737,1,1,1,1,1,0.9902705367,3.95264669927427E-006,1.62897333658289E-026,9.01238485824199E-030
176,0.1661369351,0.0153648978,1,1,1,1,1,0.9862351506,8.37128268474468E-006,1.46614790016266E-024,1.49761983521615E-027
177,0.1632828901,0.0158633369,1,1,1,1,1,0.9896822907,3.31406197099068E-005,2.17102310145486E-022,3.78501666586576E-025
178,0.1639331822,0.017170685,1,1,1,1,1,0.9821570321,9.82821893990773E-005,1.55305240532876E-019,6.65788535289617E-022
179,0.1647578302,0.0172359416,1,1,1,1,1,0.9795573206,8.59334834362264E-005,1.36885389899083E-019,5.94678299421803E-022
180,0.1654474782,0.0166195659,1,1,1,1,1,0.9811925537,4.10856304721564E-005,4.2484851866372E-021,1.19933194510574E-023
181,0.1655229789,0.0168698287,1,1,1,1,1,0.9795088494,5.13688831650265E-005,1.49939569852363E-020,5.00947709867074E-023
182,0.1648537739,0.018189234,1,1,1,1,1,0.9733359385,0.0001815793,8.43910512056384E-018,6.3303854502611E-020
183,0.1643581588,0.0178910971,1,1,1,1,1,0.9768229812,0.0001608201,3.13121530954829E-018,2.02747489189983E-020
184,0.1635972752,0.0174262497,1,1,1,1,1,0.9816443025,0.0001313704,6.03076232808881E-019,3.05811090476244E-021
185,0.1621494442,0.01789517,1,1,1,1,1,0.982790434,0.0002573635,9.29648991099049E-018,6.45866911734548E-020
186,0.1634668622,0.0174971642,1,1,1,1,1,0.9815986566,0.0001432193,8.85776168078218E-019,4.70529404458293E-021
187,0.1623258372,0.0180181281,1,1,1,1,1,0.9817316313,0.0002710292,1.40705714890882E-017,1.0394454983028E-019
188,0.1634281615,0.0187214068,1,1,1,1,1,0.9746184528,0.0003520189,1.24950262151413E-016,1.27922176822382E-018
189,0.163988479,0.0185209868,1,1,1,1,1,0.9740741522,0.0002752308,4.61595111513686E-017,4.2143941017326E-019
190,0.1631970295,0.0182451534,1,1,1,1,1,0.9781593811,0.0002663301,2.29820327966504E-017,1.86517160215517E-019
191,0.1618905257,0.0183111989,1,1,1,1,1,0.9812927155,0.0003625247,5.43142942498756E-017,4.74046445500978E-019
192,0.161636344,0.0180432868,1,1,1,1,1,0.9832567404,0.0003177104,2.15704102394169E-017,1.64930125540465E-019
